filename,block_collection,page_number,block_index,block_type,level,line_count,span_count,score,text
GGH9.pdf,para_blocks,5,9,text,,5,5,0.982,"A alternativa “b” foi sugerida pelo proprietário da planta para reduzir o tempo total de indisponibilidade, entretanto, não levou em conta realizar uma avaliação detalhada da condição da máquina. Mesmo considerando uma troca ao estilo “Pit Stop”, esta alternativa não explorava todas as potencialidades de otimização relacionadas ao serviço, para obter-se a melhor relação de investimento e retorno possíveis. Entretanto, era uma alternativa mais factível se comparada à opção “a”."
GGH9.pdf,preproc_blocks,5,9,text,,5,5,0.982,"A alternativa “b” foi sugerida pelo proprietário da planta para reduzir o tempo total de indisponibilidade, entretanto, não levou em conta realizar uma avaliação detalhada da condição da máquina. Mesmo considerando uma troca ao estilo “Pit Stop”, esta alternativa não explorava todas as potencialidades de otimização relacionadas ao serviço, para obter-se a melhor relação de investimento e retorno possíveis. Entretanto, era uma alternativa mais factível se comparada à opção “a”."
GGH9.pdf,para_blocks,5,10,text,,3,3,0.9744,"No caso da alternativa “c”, aplicou-se o conceito de “Pit Stop”, com seus pilares principais, conforme visto na seção 3 do presente artigo. Ou seja, a partir desta alternativa iniciou-se um processo detalhado de avaliação da condição conduzido por especialistas, com o foco na redução dos prazos e do tempo de indisponibilidade de máquina."
GGH9.pdf,preproc_blocks,5,10,text,,3,3,0.9744,"No caso da alternativa “c”, aplicou-se o conceito de “Pit Stop”, com seus pilares principais, conforme visto na seção 3 do presente artigo. Ou seja, a partir desta alternativa iniciou-se um processo detalhado de avaliação da condição conduzido por especialistas, com o foco na redução dos prazos e do tempo de indisponibilidade de máquina."
GGH9.pdf,para_blocks,5,11,text,,12,12,0.9882,"Na avaliação da condição realizada, os especialistas determinaram que a troca completa do gerador não era necessária, visto que parte de seus componentes estava em boas condições. Em uma primeira análise, confirmou- se que apenas o núcleo e o enrolamento necessitariam ser reformados, o que já coincidia com a alternativa “a” informada anteriormente. Foi então que se realizou uma avaliação criteriosa da casa de força e das instalações para identificar oportunidades de otimização das atividades durante as intervenções nestes componentes. Questões como: o que reparar em campo, o que reparar em fábrica, o que fornecer pré-montado desde fábrica, como transportar, como desmontar e como montar de forma mais adequada foram avaliadas visando identificar as melhores práticas aplicáveis na execução deste fornecimento. A avaliação das instalações também buscou identificar os recursos disponíveis e facilidades da central, permitindo prever os recursos adicionais necessários às atividades. Também foi realizado o estudo das movimentações críticas em termos de espaço, tempo e sobretudo segurança, para determinar o plano mais adequado de desmontagens e montagens, o que permite o detalhamento adequado do cronograma e a otimização nos prazos definidos."
GGH9.pdf,preproc_blocks,5,11,text,,12,12,0.9882,"Na avaliação da condição realizada, os especialistas determinaram que a troca completa do gerador não era necessária, visto que parte de seus componentes estava em boas condições. Em uma primeira análise, confirmou- se que apenas o núcleo e o enrolamento necessitariam ser reformados, o que já coincidia com a alternativa “a” informada anteriormente. Foi então que se realizou uma avaliação criteriosa da casa de força e das instalações para identificar oportunidades de otimização das atividades durante as intervenções nestes componentes. Questões como: o que reparar em campo, o que reparar em fábrica, o que fornecer pré-montado desde fábrica, como transportar, como desmontar e como montar de forma mais adequada foram avaliadas visando identificar as melhores práticas aplicáveis na execução deste fornecimento. A avaliação das instalações também buscou identificar os recursos disponíveis e facilidades da central, permitindo prever os recursos adicionais necessários às atividades. Também foi realizado o estudo das movimentações críticas em termos de espaço, tempo e sobretudo segurança, para determinar o plano mais adequado de desmontagens e montagens, o que permite o detalhamento adequado do cronograma e a otimização nos prazos definidos."
GGH9.pdf,para_blocks,5,12,text,,15,15,0.9878,"Neste estudo constatou-se que, apesar de apenas o núcleo e o enrolamento necessitarem reforma, sua simples substituição na carcaça existente acarretaria intervenções maiores, e, consequentemente, mais alocação de recursos e mais atividades de campo. Logo, concluiu-se que a melhor opção era o fornecimento de um estator completamente novo (incluindo núcleo, enrolamento e carcaça), que resultaria na aplicação de um aspecto importante do método de “Pit Stop” que é a redução do tempo de parada através da utilização de componentes pré- montados em fábrica, possibilitando uma substituição ao estilo “plug-and-play”. O ganho significativo de tempo desta alternativa, se comparada à alternativa “b”, é que a substituição do estator completo - ao invés do gerador completo - eliminaria as atividades de ajustes de nivelamento dos mancais, realinhamento completo da unidade e novo balanceamento do rotor em campo, pois tais peças não sofreriam modificações devido às suas boas condições. Além disto, a previsão de escopo da alternativa “b” incluía também a substituição do sistema de excitação, que após avaliação e constatação de seu pleno funcionamento, não necessitou substituição, sendo que isto também resultou em ganhos nos tempos de montagem e comissionamento. Logo, obteve-se uma redução de 18 (dezoito) dias no processo de montagem e comissionamento, o que representou em uma redução de 45% nos tempos de indisponibilidade de máquina previstos durante os serviços da reforma. Tal representação pode ser vista na figura 5 abaixo:"
GGH9.pdf,preproc_blocks,5,12,text,,11,11,0.9878,"Neste estudo constatou-se que, apesar de apenas o núcleo e o enrolamento necessitarem reforma, sua simples substituição na carcaça existente acarretaria intervenções maiores, e, consequentemente, mais alocação de recursos e mais atividades de campo. Logo, concluiu-se que a melhor opção era o fornecimento de um estator completamente novo (incluindo núcleo, enrolamento e carcaça), que resultaria na aplicação de um aspecto importante do método de “Pit Stop” que é a redução do tempo de parada através da utilização de componentes pré- montados em fábrica, possibilitando uma substituição ao estilo “plug-and-play”. O ganho significativo de tempo desta alternativa, se comparada à alternativa “b”, é que a substituição do estator completo - ao invés do gerador completo - eliminaria as atividades de ajustes de nivelamento dos mancais, realinhamento completo da unidade e novo balanceamento do rotor em campo, pois tais peças não sofreriam modificações devido às suas boas condições. Além disto, a previsão de escopo da alternativa “b” incluía também a substituição do sistema de excitação, que após avaliação e constatação de seu pleno funcionamento, não necessitou substituição, sendo que"
GGH9.pdf,preproc_blocks,6,2,text,,4,4,0.9798,"isto também resultou em ganhos nos tempos de montagem e comissionamento. Logo, obteve-se uma redução de 18 (dezoito) dias no processo de montagem e comissionamento, o que representou em uma redução de 45% nos tempos de indisponibilidade de máquina previstos durante os serviços da reforma. Tal representação pode ser vista na figura 5 abaixo:"
GGH9.pdf,para_blocks,6,5,text,,14,14,0.9882,"Entretanto, no caso de Río Piedras, não somente a redução dos tempos de parada foi alcançada. Através da aplicação do conceito do “Pit Stop”, e, com isso, uma avaliação da condição minuciosa dos equipamentos, o real problema associado à falha do gerador sinistrado foi identificado. Nesta avaliação da condição realizada na planta, constatou-se que a unidade geradora que sofrera o sinistro de queima não possuía mais o seu enrolamento do estator original. O mesmo já havia sido substituído em outro fornecimento passado, em uma tentativa de correção de um problema de sobreaquecimento. Constatou-se também que a unidade em operação possuía uma restrição de potência, pois operava com 90% de sua capacidade devido a um sobreaquecimento do enrolamento do estator. Com base nestas informações, foram realizados ensaios na unidade geradora que estava em operação a fim de se verificar o comportamento térmico em diferentes cargas. Todas as variáveis relacionadas à carga e à ventilação foram analisadas onde se concluiu que o problema de sobreaquecimento dava-se por uma deficiência no sistema de ventilação do projeto original. Uma vez que as causas do problema foram identificadas, foram determinadas as necessidades para a correção do mesmo, o que resultou na modernização do sistema de ventilação existente, visto que as ferramentas mais avançadas de cálculo foram utilizadas na determinação da solução final, o que possibilitou o retorno das unidades geradoras à sua plena capacidade de geração em 100%."
GGH9.pdf,preproc_blocks,6,5,text,,14,14,0.9882,"Entretanto, no caso de Río Piedras, não somente a redução dos tempos de parada foi alcançada. Através da aplicação do conceito do “Pit Stop”, e, com isso, uma avaliação da condição minuciosa dos equipamentos, o real problema associado à falha do gerador sinistrado foi identificado. Nesta avaliação da condição realizada na planta, constatou-se que a unidade geradora que sofrera o sinistro de queima não possuía mais o seu enrolamento do estator original. O mesmo já havia sido substituído em outro fornecimento passado, em uma tentativa de correção de um problema de sobreaquecimento. Constatou-se também que a unidade em operação possuía uma restrição de potência, pois operava com 90% de sua capacidade devido a um sobreaquecimento do enrolamento do estator. Com base nestas informações, foram realizados ensaios na unidade geradora que estava em operação a fim de se verificar o comportamento térmico em diferentes cargas. Todas as variáveis relacionadas à carga e à ventilação foram analisadas onde se concluiu que o problema de sobreaquecimento dava-se por uma deficiência no sistema de ventilação do projeto original. Uma vez que as causas do problema foram identificadas, foram determinadas as necessidades para a correção do mesmo, o que resultou na modernização do sistema de ventilação existente, visto que as ferramentas mais avançadas de cálculo foram utilizadas na determinação da solução final, o que possibilitou o retorno das unidades geradoras à sua plena capacidade de geração em 100%."
